@RELATION skeleton

@ATTRIBUTE x0 REAL
@ATTRIBUTE y0 REAL
@ATTRIBUTE z0 REAL
@ATTRIBUTE x1 REAL
@ATTRIBUTE y1 REAL
@ATTRIBUTE z1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE y2 REAL
@ATTRIBUTE z2 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE y5 REAL
@ATTRIBUTE z5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE y6 REAL
@ATTRIBUTE z6 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE y8 REAL
@ATTRIBUTE z8 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE y11 REAL
@ATTRIBUTE z11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE y12 REAL
@ATTRIBUTE z12 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE y14 REAL
@ATTRIBUTE z14 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE y16 REAL
@ATTRIBUTE z16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE y17 REAL
@ATTRIBUTE z17 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE y19 REAL
@ATTRIBUTE z19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE y20 REAL
@ATTRIBUTE z20 REAL
@ATTRIBUTE x21 REAL
@ATTRIBUTE y21 REAL
@ATTRIBUTE z21 REAL
@ATTRIBUTE x23 REAL
@ATTRIBUTE y23 REAL
@ATTRIBUTE z23 REAL
@ATTRIBUTE class {sitting, standing}

@DATA
287.4948,108.136314,2461484,276.8716,165.46364,2470173,276.01068,206.8309,2467.1604,244.92766,165.27617,2483.1238,205.52654,205.24419,2525.6887,153.54756,235.98557,2455.3691,309.15225,165.65309,2457.2227,326.82846,214.39375,2480784,319.0796,246.84749,2257.3098,251.9976,247.85023,2473.4993,232.3498,299.64542,2089.4727,251.03632,387.9959,2155.28,298.47412,248.75183,2454.7961,321.07547,297.84482,2075.9727,303.04984,387.1461,2174.2395,sitting
287.53165,108.81625,2463.2573,277.36642,165.79297,2465.5657,276.2488,206.87953,2465.8901,245.12909,165.31537,2479.4802,204.85774,205.04774,2525.0703,143.63509,247.52109,2480.5737,309.9697,166.27599,2451.6511,326.65723,214.55412,2479.0305,317.05334,250.32628,2255388,251.85811,247.27736,2476251,230.17131,298.61517,2070.8252,250.83081,387.83572,2154.1013,298595,248.63876,2456.1782,322.00656,294.48773,2078.7876,303.64117,385.8073,2172.4517,sitting
287.87442,109.19059,2462.9475,277.93433,165.80324,2457307,276.23416,205.51219,2476.1626,246.10677,164.2357,2482145,205.3533,206.5325,2525.7285,140.43188,257.61353,2496.7231,310.41187,167.40277,2432.4685,325.1125,220.2407,2471.6704,313.12936,264.59866,2238.3762,249.65398,242.77519,2514731,247.4685,330.07077,2544169,249.93367,388.74304,2154.9214,299.86218,246.49612,2475.3057,319.6,290.05402,2102.1536,303.82797,387.34927,2165.1223,sitting
288.07132,109.303795,2463.6287,278.3641,165.2878,2461.6836,276.71143,205.55971,2475.6025,246.30038,164.02373,2486.0015,206.04126,207.1806,2529.0488,144.81107,253.03674,2489.2246,311.06763,166.5771,2437366,327.52798,218.53056,2487.6426,315.55823,248.73232,2239774,250.69891,243.82298,2508.1943,245.83398,327.18982,2494.5662,249.81099,387.4494,2152.6213,299.82407,246.96318,2470.8486,320.88034,290.86636,2097.9514,304.00204,386.44,2170.6697,sitting
288.2558,109.304825,2464.6614,278.7085,165.49165,2465.5083,276.72717,206.01147,2473.35,246.89633,164.1765,2484.4666,212.30722,208.74985,2535606,155.94081,244.82567,2471.0974,311.01367,166.82718,2446.55,325.5988,218.89972,2479.6868,314.8338,249.42757,2238.4927,250.08734,244.77577,2495.9766,235.45674,301.46426,2160.8027,249.59581,388.35956,2144.1873,299.72516,247.79256,2466.4072,319.98624,295.0582,2100003,303.30447,391.40305,2173.8064,sitting
288.28345,109.28456,2464152,279.14053,165.32207,2467.4172,275.97562,203.88782,2463.7158,247.13342,163.54715,2490865,213.97798,208.55646,2541.5596,160.62753,240.98807,2475.2693,311.76184,167.13106,2443.9697,325.7352,217.8487,2484.6814,320.98517,242.18866,2307.7966,247.02939,240.55121,2478.8381,234.78133,303.7098,2146.6362,247.20013,392.75388,2135.7244,298.97037,244.61919,2441.1907,320.94122,294.1496,2103.4744,304.02798,387.99246,2178184,sitting
288.36722,109.191475,2462.5554,279.9651,165.05809,2471.8318,277.7733,204.06104,2464.7437,246.55336,163.8576,2486.39,213.13596,209.45943,2534.3447,148.86801,242.08037,2466.06,313.77274,166.27277,2457.2737,326.78668,217.11346,2495474,320.39746,243.34145,2296.4602,252.4395,242.13995,2467665,237.84639,303925,2121.2065,245.8199,396.87378,2130.1057,298.88733,244.44734,2447.6458,326.54965,294.59543,2076.0637,303.59097,386.30432,2174.5232,sitting
288.12003,109.2588,2462.2295,279.6542,165.5033,2470.9158,277.3438,205.18597,2467843,246.91617,164.2126,2488076,213.79387,210.82533,2537.2505,143.62892,233.03337,2434.5232,312.8502,166.81206,2453.7559,327.58734,215.63628,2498.0051,318.24496,244.40231,2307.6736,250.58702,243.5935,2477539,237.94821,303.1293,2134.1013,247.47655,394.3999,2153.6682,299.72287,246.35596,2452.0012,322.99936,295.65863,2088.7302,303.55667,388.51862,2171.2793,sitting
288.2339,109.32234,2460.5151,279.79147,165.7342,2470.4934,275.8309,205.50198,2458.3647,248.41014,164.16965,2501457,214.49545,210.1692,2551115,139.28304,224.31747,2422.1343,311.96945,167.33849,2439.53,327.75366,216.45882,2485296,318.66525,247.48761,2259.1501,248.43974,243.75441,2469.0889,235.00482,302.0762,2104.6108,244.92,394.61722,2136.7979,295.66354,247.6098,2423383,324.32333,295.0932,2104823,305.6856,388.01544,2182113,sitting
288.12918,109.473724,2459.7258,280.29758,165.67047,2472438,276.63657,205.42589,2461.9976,248.25722,163.87291,2495.8792,214.51686,209.47949,2548.8354,140.07939,219.41519,2361.3074,312.95132,167.50244,2448.9966,328.6949,216.9713,2490.6765,319.57236,255.4123,2287.2456,248.80571,243.59651,2469.0654,237.30956,301.38306,2100.3318,245.8848,394.54355,2138.0176,297.4303,247.47098,2434049,322.2622,299.0549,2095.9402,304.4585,388.78888,2177.1108,sitting
288.1131,109.68485,2459.8562,280.51715,165.58191,2473.6267,277.01953,205.65445,2464575,247.92584,163.55266,2490.3154,214.60323,204.94333,2553.9326,145.32408,216.87392,2343.5527,313.55124,167.63872,2456938,330.4523,216.77379,2499.9329,319.17654,254.66821,2292.7659,249.13554,244.09996,2467903,233.37364,299.3179,2071.5503,247.00926,393.12784,2142.7598,298.10358,247.9644,2443.1436,321.28314,297.3882,2095995,303.5542,389.61206,2173.2441,sitting
287.43872,109.182175,2459.0867,280.13995,164.68666,2474635,277.56564,203.95241,2470.2966,247.82915,163.2237,2491.4463,201.02692,192.66075,2566.8352,171.13846,211.66661,2325.8853,312.89273,166.16966,2457.8237,329.48975,214.82193,2498369,318.1201,243.47461,2291.3115,251.13014,241.88286,2478.3164,229.31377,302.4302,2065.73,248.41125,394.92392,2147.5415,299.07474,244.84459,2453.6,320.64417,290.1959,2103.1428,304.02994,385.99414,2171.6572,sitting
287.3099,108.985085,2458.2837,280.0193,164.58527,2473.3613,277.74225,203.18782,2473.5706,247.83046,163.22888,2492.1567,201.16377,189.72963,2559.8958,185.69995,221.21547,2242.4182,312.70108,165.96243,2454566,329.8535,214.55725,2499.1365,319.15176,242.99608,2296.8516,251.36562,240.33084,2487.8428,230.4706,304.41354,2071.6453,247.94688,396.91772,2146.0786,299.84113,243.25345,2459717,321.1134,287.3115,2104.1174,304.6333,383.99228,2172.9004,sitting
287.1557,108.81655,2457222,279.66977,164.11862,2472.7983,277.3135,202.86497,2474.8662,247.33612,162.46817,2485.8315,200.3487,190.89658,2531.9285,199.08316,220.7977,2282.5889,312.34607,165.78656,2459.7654,329.17828,214.36478,2501.2102,318.74805,260.5588,2277.0764,251.52824,240.05518,2486.3887,230.11436,301.7429,2071.8752,249.65057,392.7278,2156.3015,298.5737,243.04951,2467.4792,321.02643,288.06464,2095227,303.7323,384.09607,2169.9404,sitting
286.88132,108.77169,2455.8672,278.92456,164.22316,2469.9429,278.10974,202.96057,2462.4346,246.48335,163.77377,2472.9958,202.70303,197.65936,2503.6377,190.71344,205.02156,2367.6096,311.44608,164.67366,2466.8901,327.60437,220.03952,2490257,315.84866,248.59985,2254.3455,256226,241.58084,2456.8958,230.68633,302.66907,2084147,250.86417,392.44977,2168229,298.38773,242.28961,2452.9568,318.6457,292.14337,2091.1099,303.07828,383.82523,2159.6138,sitting
286.71393,108.85098,2455.1575,278711,165.11862,2468515,277.2873,205.28943,2449.5813,245.7527,164.08647,2466.0107,212.17046,206.76474,2551876,224.93404,204.88364,2284.0266,311.6025,166.14867,2471019,327.1378,220.21475,2492.9001,318.68073,255.86429,2240.1355,254.01279,245.45697,2429.0142,230.88446,296.94632,2092.9128,252.22868,385.79236,2178.4006,297.64072,246.71431,2432281,310.42337,295.64505,2111.6914,302.41052,389.52603,2154672,sitting
286.77155,108.602394,2454507,279.07364,165.02773,2468819,277.47763,206.08359,2447.6619,246.14317,163.68997,2462651,222.73393,211.50418,2535.9153,229.49458,203.22755,2260.8894,311.83994,166.35881,2474.9873,319.2995,211.0967,2486.5671,325.67346,266.1249,2234.5215,253.74835,247.09686,2422.4326,229.4967,295.89346,2093.6033,251.9505,385.28326,2181.4006,297.88525,248.61142,2430.5767,310.64816,295.76993,2109.3406,302.61786,391.6334,2150303,sitting
286.95175,108.43273,2454.4053,279.20264,165.14882,2469.1475,277.8951,205.46492,2447.7583,246.22456,163.92923,2461419,226.91243,212.6791,2521.3293,225.24521,205.53412,2232.8306,311.97488,166.36081,2476876,324.80103,219.33011,2494.4995,315.77237,249.73761,2257.1296,255.3715,245.87233,2421.4844,229.5805,298.44235,2092632,252.02524,387.1958,2181953,297.67236,247.1088,2431254,312.0906,293.86942,2098.8787,302.6805,389.8908,2149631,sitting
287.03723,108.49689,2454794,278.98508,165.67206,2467.9312,277.5179,205.48528,2436.3179,246.57613,165.33981,2473.6116,227.97922,211.82964,2513.5764,219102,217.25069,2205.1443,311.54355,166.00583,2462.2507,324.1134,219.51561,2484.0476,325.94806,249.67395,2212147,255.38902,246.01593,2408.2246,231.84291,309.32254,2096.6934,252.3121,389.4951,2169.0796,296.69586,246.67564,2401.1846,319.93497,295.59418,2083.0737,303.07562,387.4488,2163.2017,sitting
286.7328,108.56351,2453.1057,278.72568,165.77898,2467.2954,277.84863,207.18399,2441.0994,246.02196,165.34962,2465.8462,227.40895,212.44743,2508.2034,246.43686,211.78908,2549372,311.39102,166.20782,2468.7446,323.26315,219.87215,2497793,347.20886,264.98294,2274.7136,254.70717,249.22871,2413.9382,230.32591,307.68878,2091.7556,252.48524,392.38358,2174.7585,299.18015,249.74567,2415.8684,323.2215,292.04813,2043.7839,303.20096,384.77438,2156.3174,sitting
286.59235,108.584045,2452.6643,278.51068,165.85765,2467.61,277.46475,206.55339,2442.6538,245.94183,165.32553,2466.9204,227.3153,212.44853,2514.8496,245.55684,211.12477,2544.6077,311.0613,166.3895,2468.3,323.3982,219.14458,2496.9277,352.50693,274661,2310.2485,254.28172,247.74356,2417.2385,230.74564,306.87457,2090646,249.20856,394.20996,2197.1204,298.5043,248.43486,2418.1562,323.18115,293.4818,2042.1967,302.98227,386.05585,2156.7253,sitting
286.55377,108.239136,2453.1726,278.01602,164.61426,2464.0608,277.25385,205.7327,2442.4456,245.67056,164.42592,2465.9973,223.86137,211.03775,2527691,245.3843,228.14569,2461.4177,310.41235,164.80289,2462.1243,325.03775,217.07881,2498.3486,360.0743,280.13858,2407533,254.87265,247.4161,2422.1008,233.61653,306.40253,2098.8215,251.7706,390.20926,2183627,298.10617,247.75494,2419.5596,317.73172,292.62277,2066.8271,303.16763,387.06882,2156.8691,sitting
286.78757,108.16408,2454493,277.21915,163.66496,2457799,277.42484,205.01851,2443.2734,245.37354,164.3299,2464051,223.81404,210.92084,2534.3325,227.8726,228.44826,2222.6243,309.22717,162.99666,2451.5469,325.1054,214.8228,2504.0166,361.59473,267.2301,2486676,256.44962,247.16856,2432.8538,233.60283,306.8934,2105.4453,251.81961,390.20105,2178.1538,298.88806,246.56381,2424.6418,312.20273,301.68433,2077041,302.34302,391.17935,2155515,sitting
286.8249,108.03353,2454.6902,277.4994,164.06349,2458.6711,277.72586,205.24672,2444133,245.22145,164.59338,2461.8196,222.3951,211.0469,2538.2253,222.29716,223.71394,2274424,309.8601,163.53226,2455.5225,325.10547,213.63303,2508505,360.6228,260.91052,2495.8213,256.51926,247.20432,2431.6604,233.29744,306.9589,2104.0452,252.16107,392.44827,2181.05,299.4273,246.64081,2427.5298,315.43048,304.87988,2078.3264,302.63104,389.2683,2156.1616,sitting
286.4499,107.83888,2451791,276.78253,163.93811,2454229,277.6468,204.93042,2441651,245.05692,165.0333,2459.6672,222.05095,211.02039,2541.6943,222.61734,222.29868,2308227,308.64908,162.83809,2448.7908,325.2486,213.41214,2516435,360.50092,253.2686,2508.6426,257.8151,246.94301,2432.5825,231.3699,306.0034,2097492,251.66434,393.97418,2177.8936,299.28488,245.74979,2425.5632,314.80054,301.91364,2071.9026,303.08017,387.75876,2156.2422,sitting
286.41718,107.85836,2449.3958,276.70084,164.51614,2453689,277.36926,205.32553,2443.2563,244.93501,165.43727,2459507,221.60739,210.47383,2546.5344,222.62357,220.68147,2334476,308.61765,163.59064,2447871,325.40414,213.69753,2530183,361.41525,252.5477,2487.4783,256.87717,246.96945,2436.6638,227.82806,303.38318,2094.1304,250.86884,393.9719,2173.3306,299.27664,245.99887,2428.9834,318.07013,293.9136,2060.7341,303.03568,386.9639,2157.2273,sitting
286.46042,107.81828,2448.6594,276.55957,164.8161,2454.8674,277.13965,205.60632,2445.5188,244.36134,165.6278,2460.0908,218.74599,214.69798,2541.5964,219.79056,202.59279,2487.1545,308.89508,164.00095,2449644,325.51584,214.70483,2540.0051,358.46396,250.62561,2472.7417,256.08484,247.13821,2439.6511,226.75325,302.81732,2091.0413,250.88928,393.77158,2170.8608,299.4255,246.27975,2432689,319.48312,292.61407,2056.4644,303.06235,386.7216,2158.4116,sitting
286.1453,107.89174,2447.2734,276.19528,165.24539,2453.8884,276.68387,206.6171,2448.1091,244.12125,165.96751,2460.8135,219.1295,213.3177,2539892,219.84052,208.97556,2459.3918,308.4509,164.51917,2446.9634,325.80838,214.84381,2545.4912,358.07663,260.76797,2384.7476,255.11118,248.52077,2447.0664,233.32689,304.87415,2090519,249.86975,393.91168,2168364,299.32404,247.84714,2437.5933,315902,298.95813,2073.0532,303.07907,387551,2161.0496,sitting
285.92307,107.85011,2448.5044,275.4972,165.15616,2453.4326,276.63397,206.69702,2437.9963,243.15707,165.99092,2448448,220.61127,214.32976,2533.6091,223.95796,241.33258,2380.6875,307.70615,164.32478,2458.4172,325.80518,214.32722,2556.4866,353.99783,262.1515,2372.8435,256.24948,249.4366,2419.2798,231.54834,301.06158,2092332,250.04222,390.23816,2174.9563,299.2628,248.09976,2425.8403,313585,300.19818,2066559,302.94608,389.37726,2149822,sitting
285.93478,107.8119,2448.2856,275.36255,164.85197,2453607,275.5522,204.83884,2438.6624,242.92216,165.0198,2449644,220.21107,213.00139,2531.0493,223.85445,240.27094,2376752,307.69833,164.68468,2457.5696,325.74847,214.82823,2552199,347.32416,259.8209,2346.2273,252.49245,245.53242,2420911,230.0358,299.5772,2091.0566,250.63527,389.90652,2177.7153,298.94208,245.10573,2426525,316.76434,291089,2038.2007,304.17206,382.85196,2151.6208,sitting
285.8601,107.78175,2447.3777,275.0879,165.04175,2453.2852,275.32294,204.77054,2439.7654,242.71101,165.29109,2450437,219.9606,213.52776,2525.8276,223.62929,233.9498,2267.6245,307.38968,164.79298,2456.1333,325.50333,214.27496,2554.7898,341.15005,252.9537,2320503,251.79523,245.19328,2424.1772,229.02924,301.5282,2088.8784,250.93515,392266,2174.6274,299.2855,244.69131,2428314,322.92258,290.49478,2028.7378,303.6088,383.5246,2152.7827,sitting
285.55582,107.80162,2445.29,274.18527,164.3798,2453.1296,274.6608,205.1287,2440084,241.2192,164.78665,2449639,219.58032,213.50673,2517368,219.24069,239.90103,2265.7212,307.05768,163.9741,2456.6204,323.6402,209.8961,2532.7969,331.27203,233.22757,2287.6235,250.89052,246.70085,2424.4966,232.9849,304901,2098.1443,251.01021,393.57764,2176.9438,299.3416,245.93126,2429.5798,323.77484,294.50412,2042.7173,303.6092,383184,2150.9185,sitting
285.27383,107.60062,2446561,273.8408,163.94635,2450.6929,275.1613,203.11995,2439.9517,241.17816,165.13039,2449.0786,219.95801,213.77689,2517.6172,218.01357,235.00719,2260.3677,306.46042,162.76389,2452307,324.8336,207.17613,2440467,327.80972,208.97464,2283077,253.63077,243.5051,2428.0903,235.52551,311.16238,2107033,250.43387,399.91583,2177.5881,299.33508,241.77562,2430.3308,325.72726,293.92795,2058.3677,303.63477,380.53467,2152.54,sitting
285362,107.5735,2446.3528,273.97617,163.87407,2450.4297,275.10043,202.38707,2434131,241.13054,164.84741,2446.2104,220.21912,213.49055,2516.8389,224.71706,239.2951,2247582,306.7089,162.90405,2454.6487,325.76413,207.75986,2483.9485,328.24237,198.75893,2290.9792,255.15916,242.12993,2415159,234.18674,306778,2102.57,253.42232,392.73,2212119,297274,240.71022,2420.5063,323.86115,296.63577,2058.6797,303.04776,384.04666,2150.2678,sitting
285.32327,107.62839,2446598,274.1445,163.95288,2450.9414,275.69476,201.80348,2432.2634,241173,165.03862,2441.7153,220.20781,213.70087,2513.0386,220.94945,238.59958,2248861,306.8687,162.87529,2460.1675,328.97202,204.85799,2593.7788,333.41098,189.31113,2298.7063,256.29868,241.1141,2407797,228.50264,305.93,2097182,250.42305,385.49042,2210.2505,298.13895,239.3699,2419374,323.10507,295.56305,2057339,303.5515,383.94647,2146.7302,sitting
285.32666,107.73636,2446.6326,274.33337,164.06276,2450.9976,276.1188,202.31624,2430.4941,241.19894,165.10565,2437.9275,220.03152,213.3893,2504.7583,221.8672,237.88919,2227.0483,307.11627,163.03094,2464.0679,327.8811,206.52812,2564.1716,342.24487,182.57974,2296.9348,256.0407,242.18361,2401.4785,227.68243,312.1688,2104519,250.09842,392.4731,2201.0308,299.67435,240.2644,2418.5027,323.08847,292.9523,2053.1777,304.17563,382.46848,2144.4116,sitting
285.3131,107.79225,2446.1265,274.38565,164.10675,2450.3506,276.21777,203.09952,2429143,241.02847,165.14894,2436.9321,219.59819,213.90607,2502939,217.1987,241.95488,2217.0908,307.37946,163.07593,2463769,326.9792,207.4306,2550.5005,347.60544,178.9941,2290.4353,255.98,243.7573,2399177,229.17612,311.03323,2103765,250.57472,394.81082,2200052,300.02417,241.80806,2416694,323.67813,291.44467,2049.9915,304.1594,381.4345,2143.7583,sitting
284.99368,107.947266,2445.5735,274.69128,163.72041,2450.7273,276.64896,203.30579,2428.6108,240.68317,164.67249,2434.1343,219.41914,214.19849,2489.2263,223.60135,240.70143,2199.47,308242,162.78117,2467.3203,324.8036,211.92673,2506.7356,341.33096,169.86276,2306.6357,256.38544,244.59909,2395.7974,230.46155,310.34338,2105005,250.0069,396.32812,2193.3677,300.70282,242.64713,2417.1914,322.19598,289.53342,2048.4824,304.23886,382.14636,2140.2039,sitting
284.9269,107.97842,2445.8052,274.75256,163856,2451775,276.72815,203.45667,2429286,240.59244,164.7575,2434.0613,219.02661,214.93498,2490.2942,220.72885,237.18512,2205.7903,308.4226,162.96744,2469.4885,324.6492,213.39384,2489.7876,333.91824,169.73883,2298.1914,256.50204,244.76381,2395.4385,228.79733,310.5438,2101.1711,252.13278,389.83374,2220.2024,300.7704,242.84001,2418.1555,321.9261,289.69757,2048.6333,304.47076,381.88507,2138.8586,sitting
284.99573,107.971535,2445.6956,274.72284,163.82965,2452.76,276.95578,203813,2430.7705,240.48169,164.91992,2434.6914,218.64073,214.83333,2481912,221.69885,248.8407,2224.0112,308.4632,162.75533,2470.8289,325.35425,213.3492,2480.0703,329.1238,166.59729,2295.3755,256.7371,245.63702,2397.0837,229.5574,311.42816,2100.4456,251.54158,393.1497,2211037,301.5045,243.42644,2420478,321.9145,289.77722,2049.7449,304.2838,382.07266,2138.5586,sitting
285.1214,107.6574,2445639,274.69345,163.63797,2452.4565,275.94345,203.30968,2425.7693,240.77197,164.37895,2441.9692,217.47267,210.93536,2506509,228.57034,236.6426,2192.8489,308.32605,162.90332,2462944,326.44687,212.42592,2463.4993,322.01337,175.58537,2267.0798,257.02863,244.51039,2392.9624,229.59077,309.60953,2086.3694,251.41331,392.71387,2194.8174,297.31113,243.2209,2405.2014,320.5981,291.80096,2056.7932,303.21918,384.67114,2143.5486,sitting
285.22787,107.60601,2446.3784,274.6919,163.59393,2452.5408,276.08536,203.49449,2427.9504,240.83284,164.28812,2439696,216.85628,210.92792,2501553,229.3533,238.03323,2184.3987,308.1981,162907,2465.3857,328.80624,211.01314,2484715,320.98093,185.63539,2272.5356,256777,244.89671,2395.6343,228.32518,309.7389,2082.3618,251.36313,390974,2203659,298.1049,243.53075,2411.0857,322.62213,290.40936,2053.6145,303.45752,384.63046,2141.5876,sitting
285522,107.771194,2448.7056,274.54254,162.5174,2458.7864,275.91153,202.13239,2431.4512,241.4634,162.74431,2440.1765,218.1651,210.71199,2498414,223.26012,236.08432,2216.8281,307.12476,162.29391,2477.3962,327.4525,212.24422,2477.7815,322.24844,195.04573,2272.5142,256.7268,243.17006,2392753,228.07365,307.02197,2086.9175,251.16113,389.8444,2201.7878,297.70282,242.13133,2415.4788,321.28354,295.2812,2075.5134,303.41006,386.6611,2141.2983,sitting
285.2263,107.67976,2447167,274.6276,162.19754,2456242,275.68298,200.38155,2423.9895,241.4893,161.94174,2435.2397,217.65488,209.84999,2490.5793,225.31822,234.01732,2188.1216,307204,162.44899,2477244,324.5629,209.51709,2481.7375,329.1237,190.97504,2243826,255.27531,239.86253,2378.4268,227.60837,309.0636,2091289,251.2534,395.19485,2199592,298.02048,239.33119,2405.0476,321.03918,296.0348,2061.3167,303.89398,385.4098,2139368,sitting
285.00827,107.732834,2447.1572,274.8453,162.58463,2455114,275.98914,201.05554,2421818,241.51144,162.85484,2439858,216.58417,211.13647,2492513,219.9571,239.26595,2196.8777,307.76746,162.31775,2470.37,325.8141,209.7437,2476.7173,331.49152,186.09764,2258.0757,256.06146,241.07915,2379.1,228.21133,308.77335,2089.1067,250.1008,396.0435,2175.3723,298.10245,240.1227,2397.9443,320.25693,296.2972,2064.9038,303.0714,385.81845,2145.0767,sitting
284.72964,107.669075,2448.7493,274.87485,162.45114,2452.7317,275.86722,201.14084,2423.2732,241.0894,162.69247,2438.2874,214.92738,214.5461,2481.1487,217.94955,241.90904,2177318,308.2647,162.21265,2467.1763,326.46027,209.68188,2480516,328.47812,182.8609,2246.8228,255.65918,241.22607,2384.9358,228.80212,307.69507,2094.3386,251256,394.82938,2188.8225,297.95197,240.34277,2402.6936,319.59366,298.15656,2059.3943,302.84573,386.25275,2147.2668,sitting
284.35406,107.922485,2450.6033,274.13412,162.99278,2443.2627,276.3558,200.15486,2418.5537,240.24158,164.90527,2436.2178,215.94408,218.79749,2481201,209.82736,228.6873,2156002,307.83182,161.09131,2450.3079,329.10196,207.49489,2447.5732,326.63065,182.60614,2199436,258.13406,239.37202,2389.6655,228.36086,311.04138,2093.9065,251.44664,397.65622,2189.0535,299.04117,236.80066,2398024,320.5635,293.45578,2059.9705,303.27228,382.18124,2148.7344,sitting
284.2195,107.87817,2451.7295,273.1507,161.50691,2453706,275.5767,199.13782,2427.8867,240.96466,163.61595,2448.9443,217.90933,213719,2466.0068,209.01347,218.89561,2135.8232,305.21207,159.40602,2458.4675,324.2925,206.28882,2426.1904,325.17902,185.52853,2147.4136,257.00107,239.05447,2399.0154,228.82262,310.94318,2085.2068,251.88141,394.87396,2179.0115,299.05515,236.10469,2405.1196,319.69385,294.06573,2068.7017,302.8035,381943,2157599,sitting
284.06616,108.04422,2455.3787,277.54523,160.20555,2476.3018,277.47888,198.21764,2447305,245.89543,161.91908,2495.0203,219.0277,209.4873,2476.0771,208.67265,210.98856,2101022,309.67715,158.46593,2457.5833,324.3387,198.51529,2342.2417,321.67206,189.68896,2081026,255.85156,237.91537,2430.7307,230.06798,307.02383,2080682,251.14352,393.6337,2165.3813,299.19296,236.35924,2405.8855,316.5854,298.42587,2074.7349,303.13226,384.8662,2169.9292,sitting
283.48074,108.34268,2468.0469,276.88602,159.9804,2475.8174,276.72037,199.07465,2453.6406,246.71138,162.23265,2509.4185,220.70535,206.77274,2480.6921,215.55797,210.14859,2154.2422,307.89093,157.66615,2442216,326.28995,195.31412,2316.1638,326.75864,197.28717,2057.3137,254.08168,239.77261,2455956,238.66104,306.8881,2105853,247.96384,398.6369,2145.2756,299479,237.97333,2406.9717,317.8799,299.71362,2077216,303.40845,385.12997,2173.1514,sitting
283.18564,107.93341,2471124,276526,161.6837,2479.2625,276.66888,200.05978,2454023,246.17761,164.50179,2515.0334,219.46947,203.6485,2442.1997,215.23926,209.03078,2158.2986,307.76294,158.78311,2443.4912,327.20688,196.07362,2314.1953,329.06628,200.1013,2054.9724,255.06158,240.46265,2453796,240.55162,307.56058,2114.7878,249.28992,401.14243,2144.3179,299.0207,237.97868,2403771,320.38678,303.14746,2095.4106,303.0131,385.32635,2171.2004,sitting
282.32294,107.257195,2486436,276.12067,161.28554,2479.4346,276.39432,200.00989,2454.6714,245.72673,163.93503,2511543,218.78902,203.99188,2390.8022,214.06473,209.59142,2156.3723,307.3121,158.56653,2447.3262,332.82858,195.35464,2288.7927,343.36786,200.51288,2043.7639,255.39555,240.67786,2451.8472,236.35849,306.26935,2096513,247.38893,394.93777,2169.7231,298.3393,238.34814,2407.9695,319.60727,301.5156,2091509,302.88776,386.3162,2168.5798,sitting
281.97748,107.14382,2491.7139,276.1961,161.05359,2478.2214,276.7104,200.26201,2452095,245.80675,163.81871,2508.3516,219.76073,203.77464,2376.8267,196.70557,210.69878,2009.9939,307.33353,158.22041,2448091,332711,195.13322,2298.1838,344.1857,199.46716,2041.3021,256.4681,241.5534,2446.0393,239.01984,307.13504,2104.4084,249.72707,394.6438,2149.3694,298.34982,239.05577,2405.8977,318.94406,300.9266,2082.3386,302.57596,386.42554,2165582,sitting
282.29144,107.58249,2493.5342,276.7255,163.38094,2464291,277248,204.14201,2458.1228,247.63144,165.07162,2496.0625,226.58186,195.31334,2333.3225,200.0175,212.24986,2014.4254,306.57953,161.64609,2432.5198,333.11832,198.47838,2282.7754,343.20023,205.5609,2007.1434,256.4963,245.58363,2474.9824,230.31895,301.0779,2082.8826,249.1724,392.33505,2144.5127,299.4534,244.62373,2428.9265,319.10858,304.74316,2087.6763,304.5623,391.6421,2179.5852,sitting
282.11743,107.30233,2496.0889,276.3238,160.75816,2456962,277.38547,203.30908,2455.1348,247.23604,162.95538,2499029,239.55382,185.42506,2341.1199,223.65623,197.98471,2273.6838,306.42496,158.48439,2414.8948,332.89258,197.93303,2290263,342.98102,205.27695,2020.2905,257.64276,246.4689,2483.17,229.68398,300.53717,2088.6697,249.75745,391.71225,2153.1282,299.76746,245.36441,2423.4453,319.2808,304.7454,2076.1428,303.7424,393.9873,2165.1306,sitting
281.79712,106.99599,2497.3418,276.62567,161.63457,2456.4556,276.9908,202.37352,2452.9814,247.26082,163.05869,2487.2305,235.1553,188.16216,2326.2166,222.28564,198.41006,2259.9988,306.73566,160.17433,2425681,333.89615,197.99187,2285003,345.14316,205.53836,2018.5782,255.71272,243.5335,2472.0454,229.81575,303.06735,2088.2825,250.02365,395.55576,2152.7195,299.4033,242.9169,2426.9692,318.20105,302.07352,2077.3242,303.23193,391.77756,2164863,sitting
